Table_Type$Company$System_Name$Nodes$Jvm_Company$Cpu_Name$Cpu_Frequency$Chips$Cores$Threads$Memory$Test_Location$Publish_Date$Primary_Instruction_Cache$Primary_Data_Cache$Secondary_Cache$Tertiary_Cache$Total_Result
Power$Dell$PowerEdge R610 (Intel Xeon X5670, 2.93 GHz)$1$IBM Corporation$Intel Xeon X5670$2933.0$2.0$12.0$24.0$12.0$Round Rock$May 19, 2010$32.0$32.0$256.0$12288.0$2938.0
Power$Dell$PowerEdge R710 (Intel Xeon X5670, 2.93 GHz)$1$IBM Corporation$Intel Xeon X5670$2933.0$2.0$12.0$24.0$12.0$Round Rock$May 19, 2010$32.0$32.0$256.0$12288.0$2963.0
Power$Dell$PowerEdge R815 (AMD Opteron 6174, 2.20 GHz)$1$IBM Corporation$AMD Opteron 6174$2200.0$2.0$24.0$24.0$16.0$Round Rock$Jun 30, 2010$64.0$64.0$512.0$12288.0$2357.0
Power$Dell$PowerEdge R815 (AMD Opteron 6174, 2.20 GHz)$1$IBM Corporation$AMD Opteron 6174$2200.0$4.0$48.0$48.0$32.0$Round Rock$Jun 30, 2010$64.0$64.0$512.0$12288.0$2696.0
Power$Dell$PowerEdge R610 (Intel Xeon X5670, 2.93 GHz)$1$IBM Corporation$Intel Xeon X5670$2933.0$2.0$12.0$24.0$12.0$Round Rock$Aug 11, 2010$32.0$32.0$256.0$12288.0$3004.0
Power$Dell$PowerEdge R710 (Intel Xeon X5670, 2.93 GHz)$1$IBM Corporation$Intel Xeon X5670$2933.0$2.0$12.0$24.0$12.0$Round Rock$Aug 11, 2010$32.0$32.0$256.0$12288.0$3034.0
Power$Dell$PowerEdge M610  Dell PowerEdge M1000E$16$IBM Corporation$Intel Xeon X5670$2933.0$32.0$192.0$384.0$192.0$Round Rock$Sep 9, 2010$32.0$32.0$256.0$12288.0$3094.0
Power$Dell$PowerEdge R510$1$IBM Corporation$Intel Xeon X5670$2933.0$2.0$12.0$24.0$12.0$Round Rock$Oct 6, 2010$32.0$32.0$256.0$12288.0$2745.0
Power$Dell$PowerEdge M915  Dell PowerEdge M1000e$8$IBM Corporation$AMD Opteron 6176 (2.30 GHz)$2300.0$32.0$384.0$384.0$256.0$Round Rock$Aug 2, 2011$64.0$64.0$512.0$12288.0$2716.0
Power$Dell$PowerEdge M710HD  Dell PowerEdge M1000e$16$Oracle Corporation$Intel Xeon X5675 (3.06 GHz)$3060.0$32.0$192.0$384.0$384.0$Round Rock$Sep 21, 2011$32.0$32.0$256.0$12288.0$3162.0
Power$Dell$PowerEdge M610  Dell PowerEdge M1000e$16$Oracle Corporation$Intel Xeon X5675 (3.06 GHz)$3060.0$32.0$192.0$384.0$384.0$Round Rock$Nov 2, 2011$32.0$32.0$256.0$12288.0$3348.0
Power$Dell$PowerEdge C6100 (Intel Xeon X5675, 3.06 GHz)  PowerEdge C6100$4$Oracle Corporation$Intel Xeon 5675$3067.0$8.0$48.0$96.0$64.0$Round Rock$Nov 2, 2011$32.0$32.0$256.0$12288.0$3281.0
Power$Dell$Dell PowerEdge R710 (Intel Xeon X5675, 3.06 GHz)$1$Oracle Corporation$Intel Xeon X5675$3066.0$2.0$12.0$24.0$24.0$Round Rock$Nov 2, 2011$32.0$32.0$256.0$12288.0$3214.0
Power$Dell$PowerEdge M915  Dell PowerEdge M1000e$8$IBM Corporation$AMD Opteron 6276 (2.30 GHz)$2300.0$32.0$512.0$512.0$512.0$Round Rock$Nov 16, 2011$512.0$256.0$16384.0$16384.0$2919.0
Power$Dell$PowerEdge R620 (Intel Xeon E5-2670, 2.6 GHz)$1$Oracle Corporation$Intel Xeon E5-2670 2.60 GHz$2600.0$2.0$16.0$32.0$24.0$Round Rock$Mar 21, 2012$32.0$32.0$256.0$20480.0$4446.0
Power$Dell$PowerEdge R720 (Intel Xeon E5-2670, 2.6 GHz)$1$Oracle Corporation$Intel Xeon E5-2670 2.60 GHz$2600.0$2.0$16.0$32.0$24.0$Round Rock$Mar 21, 2012$32.0$32.0$256.0$20480.0$4658.0
Power$Dell$PowerEdge T620 (Intel Xeon E5-2670, 2.6 GHz)$1$Oracle Corporation$Intel Xeon E5-2670 2.60 GHz$2600.0$2.0$16.0$32.0$24.0$Round Rock$Mar 21, 2012$32.0$32.0$256.0$20480.0$4730.0
Power$Dell$PowerEdge M620 (Intel Xeon E5-2670, 2.6 GHz)  Dell PowerEdge M1000e$16$Oracle Corporation$Intel Xeon E5-2670 2.60 GHz$2600.0$32.0$256.0$512.0$384.0$Round Rock$Apr 4, 2012$32.0$32.0$256.0$20480.0$4649.0
Power$Dell$PowerEdge R620 (Intel Xeon E5-2660, 2.2 GHz)$1$Oracle Corporation$Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz)$2200.0$2.0$16.0$32.0$24.0$Round Rock$May 2, 2012$32.0$32.0$256.0$20480.0$4577.0
Power$Dell$PowerEdge R720 (Intel Xeon E5-2660, 2.2 GHz)$1$Oracle Corporation$Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz)$2200.0$2.0$16.0$32.0$24.0$Round Rock$May 2, 2012$32.0$32.0$256.0$20480.0$4836.0
Power$Dell$PowerEdge T620 (Intel Xeon E5-2660, 2.2 GHz)$1$Oracle Corporation$Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz)$2200.0$2.0$16.0$32.0$24.0$Round Rock$May 2, 2012$32.0$32.0$256.0$20480.0$4929.0
Power$Dell$PowerEdge R820 (Intel Xeon E5-4650L, 2.60 GHz)$1$Oracle Corporation$Intel Xeon E5-4650L 2.60 GHz$2600.0$4.0$32.0$64.0$48.0$Round Rock$May 30, 2012$32.0$32.0$256.0$20480.0$4894.0
Power$Dell$PowerEdge M520  Dell PowerEdge M1000e$16$Oracle Corporation$Intel Xeon E5-2470 (Intel Turbo Boost Technology up to 3.10 GHz)$2300.0$32.0$256.0$512.0$384.0$Round Rock$May 30, 2012$32.0$32.0$256.0$20480.0$5034.0
Power$Dell$PowerEdge R420 (Intel Xeon E5-2470, 2.30 GHz)$1$Oracle Corporation$Intel Xeon E5-2470 2.3GHz$2300.0$2.0$16.0$32.0$24.0$Round Rock$Jun 14, 2012$32.0$32.0$256.0$20480.0$4866.0
Power$Dell$PowerEdge M420  Dell PowerEdge M1000e$32$Oracle Corporation$Intel Xeon E5-2470 (2.3 GHz)$2300.0$64.0$512.0$1024.0$768.0$Round Rock$Jul 11, 2012$32.0$32.0$256.0$20480.0$4535.0
Power$Dell$PowerEdge R815 (AMD Opteron 6278, 2.40 GHz)$1$IBM Corporation$AMD Opteron 6278$2400.0$4.0$64.0$64.0$64.0$Round Rock$Aug 8, 2012$512.0$256.0$16384.0$16384.0$3028.0
Power$Dell$PowerEdge M820  Dell PowerEdge M1000e$8$IBM Corporation$Intel Xeon E5-4650L (2.60 GHz)$2600.0$32.0$512.0$1024.0$384.0$Round Rock$Aug 22, 2012$32.0$32.0$256.0$20480.0$4853.0
Power$Dell$PowerEdge R620 (Intel Xeon E5-2660, 2.20 GHz)$1$IBM Corporation$Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz)$2200.0$2.0$16.0$32.0$24.0$Round Rock$Sep 5, 2012$32.0$32.0$256.0$20480.0$0.0
Power$Dell$PowerEdge R720 (Intel Xeon E5-2660, 2.20 GHz)$1$IBM Corporation$Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz)$2200.0$2.0$16.0$32.0$24.0$Round Rock$Sep 5, 2012$32.0$32.0$256.0$20480.0$0.0
Power$Dell$PowerEdge R820 (Intel Xeon E5-4650L, 2.60 GHz)$1$IBM Corporation$Intel Xeon E5-4650L 2.60 GHz$2600.0$4.0$32.0$64.0$48.0$Round Rock$Sep 5, 2012$32.0$32.0$256.0$20480.0$0.0
Power$Dell$PowerEdge T620 (Intel Xeon E5-2660, 2.20 GHz)$1$IBM Corporation$Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz)$2200.0$2.0$16.0$32.0$24.0$Round Rock$Sep 5, 2012$32.0$32.0$256.0$20480.0$0.0
Power$Dell$PowerEdge R520 (Intel Xeon E5-2470, 2.30 GHz)$1$IBM Corporation$Intel Xeon E5-2470 (Intel Turbo Boost Technology up to 3.10 GHz )$2300.0$2.0$16.0$32.0$24.0$Round Rock$Oct 17, 2012$32.0$32.0$256.0$20480.0$5504.0
Power$Dell$PowerEdge R720 (Intel Xeon E5-2660, 2.20 GHz)$1$IBM Corporation$Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz)$2200.0$2.0$16.0$32.0$24.0$Round Rock$Nov 14, 2012$32.0$32.0$256.0$20480.0$5497.0
Power$Dell$PowerEdge R420 (Intel Xeon E5-2470, 2.30 GHz)$1$IBM Corporation$Intel Xeon E5-2470 (Intel Turbo Boost Technology up to 3.10 GHz )$2300.0$2.0$16.0$32.0$24.0$Round Rock$Nov 14, 2012$32.0$32.0$256.0$20480.0$5420.0
Power$Dell$PowerEdge M520 (Intel Xeon E5-2470 (2.30 GHz)  Dell PowerEdge M1000e$16$IBM Corporation$Intel Xeon E5-2470 (2.30 GHz)$2300.0$32.0$384.0$512.0$256.0$Round Rock$Nov 14, 2012$32.0$32.0$256.0$20480.0$5521.0
Power$Dell$PowerEdge M915 (AMD Opteron 6380, 2.50 GHz)  Dell PowerEdge M1000e$8$IBM Corporation$AMD Opteron 6380 (2.50 GHz)$2500.0$32.0$512.0$512.0$512.0$Round Rock$Nov 14, 2012$512.0$256.0$16384.0$16384.0$4421.0
Power$Dell$PowerEdge R720 (Intel Xeon E5-2660, 2.20 GHz)$1$IBM Corporation$Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz)$2200.0$2.0$16.0$32.0$24.0$Round Rock$Nov 28, 2012$32.0$32.0$256.0$20480.0$5506.0
Power$Dell$PowerEdge T620 (Intel Xeon E5-2660, 2.20 GHz)$1$IBM Corporation$Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz)$2200.0$2.0$16.0$32.0$24.0$Round Rock$Nov 28, 2012$32.0$32.0$256.0$20480.0$5425.0
Power$Dell$PowerEdge R620 (Intel Xeon E5-2660, 2.20 GHz)$1$IBM Corporation$Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz)$2200.0$2.0$16.0$32.0$24.0$Round Rock$Nov 28, 2012$32.0$32.0$256.0$20480.0$5244.0
Power$Dell$PowerEdge R820 (Intel Xeon E5-4650L, 2.60 GHz)$1$IBM Corporation$Intel Xeon E5-4650L 2.60 GHz$2600.0$4.0$32.0$64.0$48.0$Round Rock$Nov 28, 2012$32.0$32.0$256.0$20480.0$5285.0
Power$Dell$PowerEdge C6105 (AMD Opteron 4376HE, 2.6 GHz)  PowerEdge C6105$4$IBM Corporation$AMD Opteron 4376HE$2600.0$8.0$64.0$64.0$64.0$Round Rock$Jan 9, 2013$256.0$128.0$8192.0$8192.0$4510.0
Power$Dell$PowerEdge C6145 (AMD Opteron 6380, 2.50 GHz)  PowerEdge C6145$2$IBM Corporation$AMD Opteron 6380 (2.50GHz)$2500.0$8.0$128.0$128.0$128.0$Round Rock$Jan 9, 2013$512.0$256.0$16384.0$16384.0$4499.0
Power$Dell$PowerEdge M620 (Intel Xeon E5-2670, 2.60 GHz)  Dell PowerEdge M1000e$16$IBM Corporation$Intel Xeon E5-2670 2.60 GHz$2600.0$32.0$256.0$512.0$384.0$Round Rock$Feb 20, 2013$32.0$32.0$256.0$20480.0$4982.0
Power$Dell$PowerEdge C5220 (Intel Xeon E3-1265LV2)  PowerEdge C5220$12$IBM Corporation$Intel Xeon E3-1265LV2$2500.0$12.0$48.0$96.0$96.0$Round Rock$Apr 19, 2013$32.0$32.0$256.0$8192.0$6000.0
Power$Dell$PowerEdge M620 (Intel Xeon E5-2660 v2, 2.20 GHz)  Dell PowerEdge M1000e$16$IBM Corporation$Intel Xeon E5-2660 v2 (Intel Turbo Boost Technology up to 3.0 GHz)$2200.0$32.0$320.0$640.0$384.0$Round Rock$Oct 16, 2013$32.0$32.0$256.0$25600.0$0.0
Power$Dell$PowerEdge R720 (Intel Xeon E5-2660 v2, 2.20 GHz)$1$IBM Corporation$Intel Xeon E5-2660 v2, 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz)$2200.0$2.0$20.0$40.0$24.0$Round Rock$Oct 16, 2013$32.0$32.0$256.0$25600.0$0.0
Power$Dell$PowerEdge R620 (Intel Xeon E5-2660 v2 2.20 GHz)$1$IBM Corporation$Intel Xeon E5-2660 v2 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz)$2200.0$2.0$20.0$40.0$24.0$Round Rock$Nov 13, 2013$32.0$32.0$256.0$25600.0$0.0
Power$Dell$PowerEdge T620 (Intel Xeon E5-2660 v2 2.20 GHz)$1$IBM Corporation$Intel Xeon E5-2660 v2 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz)$2200.0$2.0$20.0$40.0$24.0$Round Rock$Nov 13, 2013$32.0$32.0$256.0$25600.0$0.0
Power$Dell$PowerEdge M520 (Intel Xeon E5-2470 v2 2.40 GHz)  Dell PowerEdge M1000e$16$IBM Corporation$Intel Xeon E5-2470 v2 (Intel Turbo Boost Technology up to 3.20 GHz)$2400.0$32.0$320.0$640.0$384.0$Round Rock$Jan 22, 2014$32.0$32.0$256.0$25600.0$0.0
Power$Dell$PowerEdge R820 (Intel Xeon E5-4650 v2 2.40 GHz)$1$IBM Corporation$Intel Xeon E5-4650 v2 2.40 GHz (Intel Turbo Boost Technology up to 2.90 GHz)$2400.0$4.0$40.0$80.0$48.0$Round Rock$Apr 16, 2014$32.0$32.0$256.0$25600.0$0.0
Power$Dell$PowerEdge M820 (Intel Xeon E5-4650 v2, 2.40 GHz)  Dell PowerEdge M1000e$8$IBM Corporation$Intel Xeon E5-4650 v2 2.40 GHz (Intel Turbo Boost Technology up to 2.90 GHz)$2400.0$32.0$320.0$640.0$384.0$Round Rock$Apr 30, 2014$32.0$32.0$256.0$25600.0$0.0
Power$Dell$PowerEdge R730 (Intel Xeon E5-2699 v3 2.30 GHz)$1$IBM Corporation$Intel Xeon E5-2699 v3 2.30 GHz$2300.0$2.0$36.0$72.0$64.0$Round Rock$Feb 18, 2015$32.0$32.0$256.0$46080.0$10206.0
Power$Dell$PowerEdge T630 (Intel Xeon E5-2699 v3 2.30 GHz)$1$IBM Corporation$Intel Xeon E5-2699 v3 2.30 GHz$2300.0$2.0$36.0$72.0$64.0$Round Rock$Mar 18, 2015$32.0$32.0$256.0$46080.0$10103.0
Power$Dell$PowerEdge R630 (Intel Xeon E5-2699 v3 2.30 GHz)$1$IBM Corporation$Intel Xeon E5-2699 v3 2.30 GHz$2300.0$2.0$36.0$72.0$64.0$Round Rock$Apr 1, 2015$32.0$32.0$256.0$46080.0$9749.0
Power$Dell$PowerEdge C6320 (Intel Xeon E5-2699 v3 2.30 GHz)  Dell PowerEdge C6000$4$IBM Corporation$Intel Xeon E5-2699 v3 2.30 GHz$2300.0$8.0$144.0$288.0$256.0$Round Rock$Jul 28, 2015$32.0$32.0$256.0$46080.0$9472.0
Power$Dell$PowerEdge M830 (Intel Xeon E5-4669 v3, 2.10 GHz)  Dell PowerEdge M1000e$8$IBM Corporation$Intel Xeon E5-4669 v3 2.10 GHz (Intel Turbo Boost technology up to 2.90 GHz)$2100.0$32.0$576.0$1152.0$1024.0$Round Rock$Jul 28, 2015$32.0$32.0$256.0$46080.0$0.0
Power$Dell$PowerEdge FC630 (Intel Xeon E5-2699 v3 2.30 GHz)  Dell PowerEdge FX2$4$IBM Corporation$Intel Xeon E5-2699 v3 2.30 GHz$2300.0$8.0$144.0$288.0$256.0$Round Rock$Aug 6, 2015$32.0$32.0$256.0$46080.0$9288.0
Power$Dell$PowerEdge R730 (Intel Xeon E5-2699 v4 2.20 GHz)$1$Oracle Corporation$Intel Xeon E5-2699 v4 2.20 GHz$2200.0$2.0$44.0$88.0$128.0$Round Rock$Apr 15, 2016$32.0$32.0$256.0$56320.0$10802.0
Power$Dell$PowerEdge M630 (Intel Xeon E5-2699 v4, 2.20 GHz)  Dell PowerEdge M1000e$16$Oracle Corporation$Intel Xeon E5-2699 v4 2.20 GHz$2200.0$32.0$704.0$1408.0$2048.0$Round Rock$May 25, 2016$32.0$32.0$256.0$56320.0$10062.0
Power$Dell$PowerEdge R630 (Intel Xeon E5-2699 v4 2.20 GHz)$1$Oracle Corporation$Intel Xeon E5-2699 v4 2.20 GHz$2200.0$2.0$44.0$88.0$128.0$Round Rock$May 25, 2016$32.0$32.0$256.0$56320.0$11157.0
Power$Dell$PowerEdge R730 (Intel Xeon E5-2699 v4 2.20 GHz)$1$Oracle Corporation$Intel Xeon E5-2699 v4 2.20 GHz$2200.0$2.0$44.0$88.0$128.0$Round Rock$May 25, 2016$32.0$32.0$256.0$56320.0$11423.0
Power$Dell$PowerEdge R830 (Intel Xeon E5-4669 v4 2.20 GHz)$1$Oracle Corporation$Intel Xeon E5-4669 v4 2.20 GHz$2200.0$4.0$88.0$176.0$256.0$Round Rock$Jul 20, 2016$32.0$32.0$256.0$56320.0$11064.0
Power$Dell$PowerEdge R740$1$Oracle Corporation$Intel Xeon Platinum 8180 2.50 GHz$2500.0$2.0$56.0$112.0$192.0$Round Rock$Sep 13, 2017$32.0$32.0$1024.0$39424.0$11790.0
Power$Dell$PowerEdge R640$1$Oracle Corporation$Intel Xeon Platinum 8180 2.50 GHz$2500.0$2.0$56.0$112.0$192.0$Round Rock$Sep 13, 2017$32.0$32.0$1024.0$39424.0$11542.0
Power$Dell$PowerEdge T640$1$Oracle Corporation$Intel Xeon Platinum 8180 2.50 GHz$2500.0$2.0$56.0$112.0$192.0$Round Rock$Sep 27, 2017$32.0$32.0$1024.0$39424.0$11537.0
Power$Dell$PowerEdge R940$1$Oracle Corporation$Intel Xeon Platinum 8180 2.50 GHz$2500.0$4.0$112.0$224.0$384.0$Round Rock$Oct 25, 2017$32.0$32.0$1024.0$39424.0$11958.0
Power$Dell$PowerEdge R7425 (AMD EPYC 7601 2.20 GHz)$1$Oracle Corporation$AMD EPYC 7601 2.20 GHz$2200.0$2.0$64.0$128.0$128.0$Round Rock$Jun 7, 2018$32.0$32.0$512.0$65536.0$11064.0
Power$Dell$PowerEdge R840 (Intel Xeon Platinum 8180 2.50 GHz)$1$Oracle Corporation$Intel Xeon Platinum 8180 2.50 GHz$2500.0$4.0$112.0$224.0$384.0$Round Rock$Jul 5, 2018$32.0$32.0$1024.0$39424.0$11872.0
Power$Dell$PowerEdge R840 (Intel Xeon Platinum 8180 2.50 GHz)$1$Oracle Corporation$Intel Xeon Platinum 8180 2.50 GHz$2500.0$4.0$112.0$224.0$384.0$Round Rock$Jul 18, 2018$32.0$32.0$1024.0$39424.0$11962.0
Power$Dell$PowerEdge R7425 (AMD EPYC 7601 2.20 GHz)$1$Oracle Corporation$AMD EPYC 7601 2.20 GHz, Dell SKU [338-BNCG]$2200.0$2.0$64.0$128.0$128.0$Round Rock$Feb 27, 2019$32.0$32.0$512.0$65536.0$11867.0
Power$Dell$PowerEdge R740 (Intel Xeon Platinum 8280, 2.70 GHz)$1$Oracle Corporation$Intel Xeon Platinum 8280, 2.70 GHz$2700.0$2.0$56.0$112.0$192.0$Round Rock$Apr 25, 2019$32.0$32.0$1024.0$39424.0$12831.0
Power$Dell$PowerEdge R240 (Intel Xeon E-2176G, 3.70 GHz)$1$Oracle Corporation$Intel Xeon E-2176G$3700.0$1.0$6.0$12.0$32.0$Round Rock$Jul 17, 2019$32.0$32.0$256.0$12288.0$8913.0
Power$Dell$PowerEdge R7515 (AMD EPYC 7742, 2.25 GHz)$1$Oracle Corporation$AMD EPYC 7742 2.25 GHz$2250.0$1.0$64.0$128.0$128.0$Round Rock$""$32.0$32.0$512.0$262144.0$16501.0
Power$Dell$PowerEdge R6525 (AMD EPYC 7702, 2.00 GHz)$1$Oracle Corporation$AMD EPYC 7702 2.00 GHz$2000.0$2.0$128.0$256.0$128.0$Round Rock$Mar 25, 2020$32.0$32.0$512.0$262144.0$20184.0
Power$Dell$PowerEdge R7525 (AMD EPYC 7702, 2.00 GHz)$1$Oracle Corporation$AMD EPYC 7702 2.00 GHz$2000.0$2.0$128.0$256.0$128.0$Round Rock$Apr 8, 2020$32.0$32.0$512.0$262144.0$20910.0
Power$Dell$PowerEdge R6515 (AMD EPYC 7702P, 2.00 GHz)$1$Oracle Corporation$AMD EPYC 7702P 2.00 GHz$2000.0$1.0$64.0$128.0$64.0$Round Rock$Aug 12, 2020$32.0$32.0$512.0$262144.0$18463.0
Power$Dell$PowerEdge XR8620T (Intel Xeon Gold 6421N, 1.80 GHz)  XR8000$2$Oracle Corporation$Intel Xeon Gold 6421N$1800.0$2.0$64.0$128.0$256.0$Round Rock$Mar 29, 2023$32.0$48.0$2048.0$61440.0$9994.0
Power$Dell$PowerEdge XR4510c (Intel Xeon D-2776NT, 2.10 GHz)  XR4000$4$Oracle Corporation$Intel Xeon-D 2776NT$2100.0$4.0$64.0$128.0$128.0$Round Rock$Mar 29, 2023$32.0$48.0$1024.0$25600.0$8102.0
Power$Dell$PowerEdge XR8620T (Intel Xeon Gold 6421N, 1.80 GHz)  XR8000$2$Oracle Corporation$Intel Xeon Gold 6421N$1800.0$2.0$64.0$128.0$256.0$Round Rock$May 11, 2023$32.0$48.0$2048.0$61440.0$10045.0
Power$Dell$PowerEdge XR11 (Intel Xeon Gold 6338N, 2.20 GHz)$1$Oracle Corporation$Intel Xeon Gold 6338N$2200.0$1.0$32.0$64.0$128.0$Round Rock$May 11, 2023$32.0$48.0$1280.0$49152.0$6466.0
Power$Dell$PowerEdge R710 (Intel Xeon X5570, 2.93 GHz)$1$Oracle Corporation$Intel Xeon X5570$2933.0$2.0$8.0$16.0$12.0$Round Rock$Mar 30, 2009$32.0$32.0$256.0$8192.0$1746.0
Power$Dell$PowerEdge R620 (Intel Xeon E5-2660, 2.2 GHz)$1$Oracle Corporation$Intel Xeon E5-2660 2.20 GHz$2200.0$2.0$16.0$32.0$24.0$Round Rock$Apr 4, 2012$32.0$32.0$256.0$20480.0$4525.0
Power$Dell$PowerEdge T620 (Intel Xeon E5-2660, 2.2 GHz)$1$Oracle Corporation$Intel Xeon E5-2660 2.20 GHz$2200.0$2.0$16.0$32.0$24.0$Round Rock$Apr 4, 2012$32.0$32.0$256.0$20480.0$4874.0
Power$FALINUX$AnyStor-700EC  AnyStor-700EC-NM(8 Bays)$2$Oracle Corporation$Ampere® Altra® 64-Bit Multi-Core Processor Q64-30$3000.0$2.0$128.0$128.0$64.0$TTA$Dec 8, 2022$64.0$64.0$1024.0$0.0$8436.0
Power$FALINUX$AnyStor-700EC$1$Oracle Corporation$Ampere® Altra® 64-Bit Multi-Core Processor Q64-30$3000.0$1.0$64.0$64.0$32.0$TTA$Dec 12, 2022$64.0$64.0$1024.0$0.0$8335.0
Power$Five9 Network Systems$Five9 N1200 Carrier Grade Server$1$IBM Corporation$Intel Xeon X5670$2930.0$2.0$12.0$24.0$12.0$Moffett Field$Apr 28, 2011$32.0$32.0$256.0$12288.0$1990.0
Power$Fujitsu$PRIMERGY TX100 S1 (Intel Xeon L3360)$1$Oracle Corporation$Intel Xeon L3360$2833.0$1.0$4.0$4.0$8.0$Paderborn$Jul 15, 2009$32.0$32.0$12288.0$0.0$1500.0
Power$Fujitsu$PRIMERGY RX100 S6 (Intel Xeon X3470)$1$Oracle Corporation$Intel Xeon X3470$2933.0$1.0$4.0$8.0$4.0$Paderborn$Feb 2, 2010$32.0$32.0$256.0$8192.0$1842.0
Power$Fujitsu$PRIMERGY TX150 S7 (Intel Xeon X3470)$1$Oracle Corporation$Intel Xeon X3470$2933.0$1.0$4.0$8.0$4.0$Paderborn$Feb 2, 2010$32.0$32.0$256.0$8192.0$2187.0
Power$Fujitsu$PRIMERGY CX120 S1 (Intel Xeon L5530)  PRIMERGY CX1000 S1$38$IBM Corporation$Intel Xeon L5530$2400.0$76.0$304.0$608.0$304.0$Paderborn$Mar 24, 2010$32.0$32.0$256.0$8192.0$2320.0
Power$Fujitsu$PRIMERGY RX300 S6 (Intel Xeon X5670)$1$IBM Corporation$Intel Xeon X5670$2933.0$2.0$12.0$24.0$12.0$Paderborn$Apr 7, 2010$32.0$32.0$256.0$12288.0$2822.0
Power$Fujitsu$PRIMERGY RX200 S6 (Intel Xeon X5670)$1$IBM Corporation$Intel Xeon X5670$2933.0$2.0$12.0$24.0$12.0$Paderborn$Apr 7, 2010$32.0$32.0$256.0$12288.0$2850.0
Power$Fujitsu$PRIMERGY TX300 S6 (Intel Xeon X5670)$1$IBM Corporation$Intel Xeon X5670$2933.0$2.0$12.0$24.0$12.0$Paderborn$May 19, 2010$32.0$32.0$256.0$12288.0$2900.0
Power$Fujitsu$PRIMERGY TX150 S7 (Intel Xeon X3480)$1$IBM Corporation$Intel Xeon X3480$3067.0$1.0$4.0$8.0$4.0$Paderborn$Dec 1, 2010$32.0$32.0$256.0$8192.0$2513.0
Power$Fujitsu$PRIMERGY RX100 S6 (Intel Xeon X3480)$1$IBM Corporation$Intel Xeon X3480$3067.0$1.0$4.0$8.0$4.0$Paderborn$Dec 1, 2010$32.0$32.0$256.0$8192.0$2155.0
Power$Fujitsu$PRIMERGY TX300 S6 (Intel Xeon X5675)$1$IBM Corporation$Intel Xeon X5675$3066.0$2.0$12.0$24.0$12.0$Paderborn$Mar 9, 2011$32.0$32.0$256.0$12288.0$2989.0
Power$Fujitsu$PRIMERGY TX140 S1 (Intel Xeon E3-1260L)$1$Oracle Corporation$Intel Xeon E3-1260L$2400.0$1.0$4.0$8.0$8.0$Paderborn$Apr 27, 2011$32.0$32.0$256.0$8192.0$4549.0
Power$Fujitsu$PRIMERGY TX120 S3 (Intel Xeon E3-1260L)$1$Oracle Corporation$Intel Xeon E3-1260L$2400.0$1.0$4.0$8.0$8.0$Paderborn$Jun 16, 2011$32.0$32.0$256.0$8192.0$4697.0
Power$Fujitsu$PRIMERGY RX100 S7 (Intel Xeon E3-1260L)$1$Oracle Corporation$Intel Xeon E3-1260L$2400.0$1.0$4.0$8.0$8.0$Paderborn$Jun 16, 2011$32.0$32.0$256.0$8192.0$4323.0
Power$Fujitsu$PRIMERGY BX920 S2 (Intel Xeon X5675)  PRIMERGY BX900 S1$18$Oracle Corporation$Intel Xeon X5675$3067.0$36.0$216.0$432.0$216.0$Paderborn$Oct 6, 2011$32.0$32.0$256.0$12288.0$3221.0
Power$Fujitsu$PRIMERGY RX300 S7 (Intel Xeon E5-2660)$1$Oracle Corporation$Intel Xeon E5-2660$2200.0$2.0$16.0$32.0$32.0$Paderborn$Mar 21, 2012$32.0$32.0$256.0$20480.0$5032.0
Power$Fujitsu$PRIMERGY RX200 S7 (Intel Xeon E5-2660)$1$Oracle Corporation$Intel Xeon E5-2660$2200.0$2.0$16.0$32.0$32.0$Paderborn$Apr 25, 2012$32.0$32.0$256.0$20480.0$4722.0
Power$Fujitsu$PRIMERGY BX920 S3 (Intel Xeon E5-2470)  PRIMERGY BX900 S2$18$Oracle Corporation$Intel Xeon E5-2470$2300.0$36.0$288.0$576.0$432.0$Paderborn$May 30, 2012$32.0$32.0$256.0$20480.0$4677.0
Power$Fujitsu$PRIMERGY RX100 S7p (Intel Xeon E3-1265LV2)$1$Oracle Corporation$Intel Xeon E3-1265LV2$2500.0$1.0$4.0$8.0$8.0$Paderborn$May 30, 2012$32.0$32.0$256.0$8192.0$5576.0
