Table_Type$Company$System_Name$Jvm_Name$Jvm_Version$Test_Location$Publish_Date$Cpu_Name$Nodes$Chips$Cores$Threads$Cpu_Frequency$Primary_Instruction_Cache$Primary_Data_Cache$Secondary_Cache$Tertiary_Cache$Memory$Total_Result
distributed$Hewlett Packard$ProLiant DL385 Gen10$Oracle Java SE 8u152$Java HotSpot 64-bit Server VM, version 1.8.0_152$Houston$16-Feb-2018$Intel Xeon Platinum 8180$1.0$4.0$112.0$224.0$2500.0$32.0$32.0$1024.0$39424.0$16.0$77057.3
distributed$Hewlett Packard$ProLiant DL380 Gen10$Oracle Java SE 10.0.2$Java HotSpot 64-bit Server VM, version 10.0.2$Houston$Sep 13, 2018$Intel Xeon Platinum 8180$1.0$2.0$56.0$112.0$2500.0$32.0$32.0$1024.0$39424.0$8.0$68686.7
distributed$Hewlett Packard$ProLiant DL380 Gen10$Oracle Java SE 10.0.2$Java HotSpot 64-bit Server VM, version 10.0.2$Houston$Sep 13, 2018$Intel Xeon Platinum 8180$1.0$2.0$56.0$112.0$2500.0$32.0$32.0$1024.0$39424.0$8.0$40722.799999999996
distributed$Hewlett Packard$ProLiant DL380 Gen10$Oracle Java SE 10.0.2$Java HotSpot 64-bit Server VM, version 10.0.2$Houston$Sep 13, 2018$Intel Xeon Platinum 8180$1.0$1.0$28.0$56.0$2500.0$32.0$32.0$1024.0$39424.0$8.0$80789.29999999999
distributed$Hewlett Packard$ProLiant DL380 Gen10$Oracle Java SE 10.0.2$Java HotSpot 64-bit Server VM, version 10.0.2$Houston$11-Oct-2018$Intel Xeon Platinum 8180$1.0$2.0$56.0$112.0$2500.0$32.0$32.0$1024.0$39424.0$8.0$66495.7
distributed$Hewlett Packard$ProLiant DL380 Gen10$Oracle Java SE 10.0.2$Java HotSpot 64-bit Server VM, version 10.0.2$Houston$11-Oct-2018$Intel Xeon Platinum 8180$1.0$1.0$28.0$56.0$2500.0$32.0$32.0$1024.0$39424.0$64.0$108336.29999999999
distributed$Hewlett Packard$Synergy 480 Gen10$Oracle Java SE 11.0.2$Java HotSpot 64-bit Server VM, version 11.0.2$Houston$2-Apr-2019$Intel Xeon Platinum 8280$1.0$2.0$56.0$112.0$2700.0$32.0$32.0$1024.0$39424.0$16.0$106885.1
distributed$Hewlett Packard$ProLiant DL380 Gen10$Oracle Java SE 11.0.2$Java HotSpot 64-bit Server VM, version 11.0.2$Houston$2-Apr-2019$Intel Xeon Platinum 8280L$1.0$4.0$112.0$224.0$2700.0$32.0$32.0$1024.0$39424.0$32.0$146309.0
distributed$Hewlett Packard$ProLiant DL560 Gen10$Oracle Java SE 11.0.2$Java HotSpot 64-bit Server VM, version 11.0.2$Houston$2-Apr-2019$Intel Xeon Platinum 8280$1.0$4.0$112.0$224.0$2700.0$32.0$32.0$1024.0$39424.0$16.0$131118.3
distributed$Hewlett Packard$Synergy 480 Gen10$Oracle Java SE 11.0.2$Java HotSpot 64-bit Server VM, version 11.0.2$Houston$2-Apr-2019$Intel Xeon Platinum 8280$1.0$2.0$56.0$112.0$2700.0$32.0$32.0$1024.0$39424.0$16.0$76735.4
distributed$Hewlett Packard$ProLiant DL560 Gen10$Oracle Java SE 11.0.2$Java HotSpot 64-bit Server VM, version 11.0.2$Houston$2-Apr-2019$Intel Xeon Platinum 8280$1.0$4.0$112.0$224.0$2700.0$32.0$32.0$1024.0$39424.0$16.0$132989.69999999998
