Tester Name$System Name$JVM Name$JVM Version$max-jOPS$critical-jOPS$Test_Location$Publish_Date$CPU_Name$Nodes$Processor_Chips$Processor_Cores$Processor_Threads$CPU_Frequency$Primary_Cache$Secondary_Cache$Tertiary_Cache$Disk$Memory
Cisco Systems$Cisco UCS C480 M5  HTML$Oracle Java SE 11.0.2$Java HotSpot 64-bit Server VM, version 11.0.2$282719$175585$San Jose, CA$Tue Apr  2 15:05:14 EDT 2019$Intel Xeon Platinum 8280$1$4$112$224$2700$32KB(I)+32KB(D) per core$1024 KB (I+D) per core$38.5MB (I+D) on chip per chip$1x 400GB SSD SAS$3072 GB(48 X 64GB 2Rx4 PC4-2933V)(GB)
Cisco Systems$Cisco UCS C480 M5  HTML$Oracle Java SE 11.0.2$Java HotSpot 64-bit Server VM, version 11.0.2$292937$250994$San Jose, CA$Tue Apr  2 15:05:14 EDT 2019$Intel Xeon Platinum 8280$1$4$112$224$2700$32KB(I)+32KB(D) per core$1024 KB (I+D) per core$38.5MB (I+D) on chip per chip$1x 400GB SSD SAS$3072 GB(48 X 64GB 2Rx4 PC4-2933V)(GB)
Cisco Systems$Cisco UCS C240 M5  HTML$Oracle Java SE 11.0.2$Java HotSpot 64-bit Server VM, version 11.0.2$149875$126579$San Jose, CA$Tue Apr  2 15:05:14 EDT 2019$Intel Xeon Platinum 8280$1$2$56$112$2700$32KB(I)+32KB(D) per core$1024 KB (I+D) per core$38.5MB (I+D) on chip per chip$1x 400GB SSD SAS$1536 GB(24 X 64GB 2Rx4 PC4-2933V)(GB)
Cisco Systems$Cisco UCS C240 M5  HTML$Oracle Java SE 11.0.2$Java HotSpot 64-bit Server VM, version 11.0.2$181507$68157$San Jose, CA$Tue Apr  2 15:05:14 EDT 2019$Intel Xeon Platinum 8280$1$2$56$112$2700$32KB(I)+32KB(D) per core$1024 KB (I+D) per core$38.5MB (I+D) on chip per chip$1x 400GB SSD SAS$768 GB(24 X 32GB 2Rx4 PC4-2933V)(GB)
Cisco Systems$Cisco UCS C245 M6  HTML$Oracle Java SE 16.0.1$Java HotSpot 64-Bit Server VM,version 16.0.1$327501$307324$San Jose, CA$Thu Jun 17 13:36:44 EDT 2021$AMD EPYC 7763$1$2$128$256$2450$32 KB I+32 KB D per core$512 KB I+D per core$256 MB I+D per chip$1 x 960 GB M.2 SSD SATA$128 GB 4Rx4 PC4-3200V-L(GB)
Cisco Systems$Cisco UCS C245 M6  HTML$Oracle Java SE 16.0.1$Java HotSpot 64-Bit Server VM,version 16.0.1$411627$194793$San Jose, CA$Thu Jun 17 13:36:44 EDT 2021$AMD EPYC 7763$1$2$128$256$2450$32 KB I+32 KB D per core$512 KB I+D per core$256 MB I+D per chip$1 x 960 GB M.2 SSD SATA$128 GB 4Rx4 PC4-3200V-L(GB)
Cisco Systems$Cisco UCS C245 M6  HTML$Oracle Java SE 16.0.1$Java HotSpot 64-Bit Server VM,version 16.0.1$211379$102326$San Jose, CA$Thu Jun 17 13:36:44 EDT 2021$AMD EPYC 7763$1$1$64$128$2450$32 KB I+32 KB D per core$512 KB I+D per core$256 MB I+D per chip$1 x 960 GB M.2 SSD SATA$128 GB 4Rx4 PC4-3200V-L(GB)
Cisco Systems$Cisco UCS C245 M6  HTML$Oracle Java SE 16.0.1$Java HotSpot 64-Bit Server VM,version 16.0.1$185453$155378$San Jose, CA$Thu Jun 17 13:36:44 EDT 2021$AMD EPYC 7763$1$1$64$128$2450$32 KB I+32 KB D per core$512 KB I+D per core$256 MB I+D per chip$1 x 960 GB M.2 SSD SATA$128 GB 4Rx4 PC4-3200V-L(GB)
Cisco Systems$Cisco UCS C225 M6  HTML$Oracle Java SE 17.0.2$Java HotSpot 64-Bit Server VM,version 17.0.2$186968$175561$San Jose, CA$Mon Mar 21 09:38:43 EDT 2022$AMD EPYC 7773X$1$1$64$128$2200$32 KB I+32 KB D per core$512 KB I+D per core$768 MB I+D per chip$1 x 960 GB M.2 SSD SATA$128 GB 4Rx4 PC4-3200V-L(GB)
Cisco Systems$Cisco UCS C245 M6  HTML$Oracle Java SE 17.0.2$Java HotSpot 64-Bit Server VM,version 17.0.2$482694$219940$San Jose, CA$Mon Mar 21 09:38:43 EDT 2022$AMD EPYC 7773X$1$2$128$256$2200$32 KB I+32 KB D per core$512 KB I+D per core$768 MB I+D per chip$1 x 960 GB M.2 SSD SATA$128 GB 4Rx4 PC4-3200V-L(GB)
